marker,time,tag,x,y,z,anchors,a_1311,a_1592,a_2713,a_8006,a_18178
1,2020-10-16 18:34:17.865084,3,516,2031,0,4,,481,234,817,374
1,2020-10-16 18:34:17.898205,1,499,2007,0,4,,460,192,790,448
1,2020-10-16 18:34:17.898205,2,499,2008,0,4,,501,218,851,416
1,2020-10-16 18:34:17.898205,3,514,2037,0,4,,484,234,815,371
1,2020-10-16 18:34:17.959769,1,499,2006,0,4,,460,190,793,445
1,2020-10-16 18:34:17.959769,2,495,2014,0,4,,499,220,878,413
1,2020-10-16 18:34:17.959769,3,512,2045,0,4,,482,231,812,378
1,2020-10-16 18:34:18.004658,1,501,2006,0,4,,461,187,794,445
1,2020-10-16 18:34:18.004658,2,492,2020,0,4,,497,227,866,414
1,2020-10-16 18:34:18.004658,3,511,2051,0,4,,483,228,814,371
1,2020-10-16 18:34:18.039531,1,502,2009,0,4,,464,194,800,435
1,2020-10-16 18:34:18.039531,2,490,2024,0,4,,498,232,871,416
1,2020-10-16 18:34:18.039531,3,512,2049,0,4,,483,231,810,369
1,2020-10-16 18:34:18.100385,1,503,2010,0,4,,462,190,797,433
1,2020-10-16 18:34:18.100385,2,487,2026,0,4,,498,231,857,414
1,2020-10-16 18:34:18.100385,3,513,2050,0,4,,492,242,821,368
1,2020-10-16 18:34:18.148842,1,502,2011,0,4,,460,190,794,437
1,2020-10-16 18:34:18.148842,2,486,2028,0,4,,499,224,846,423
1,2020-10-16 18:34:18.148842,3,514,2051,0,4,,487,240,820,370
1,2020-10-16 18:34:18.183782,1,501,2010,0,4,,462,192,801,434
1,2020-10-16 18:34:18.183782,2,489,2029,0,4,,500,230,859,409
1,2020-10-16 18:34:18.183782,3,513,2059,0,4,,481,242,818,372
1,2020-10-16 18:34:18.269818,1,500,2008,0,4,,463,189,802,426
1,2020-10-16 18:34:18.269818,2,491,2029,0,4,,496,227,871,411
1,2020-10-16 18:34:18.269818,3,511,2068,0,4,,483,230,837,366
1,2020-10-16 18:34:18.289610,1,499,2004,0,4,,459,189,802,408
1,2020-10-16 18:34:18.289610,2,491,2023,0,4,,494,224,868,401
1,2020-10-16 18:34:18.289610,3,511,2071,0,4,,482,227,826,372
1,2020-10-16 18:34:18.335489,1,498,2001,0,4,,459,189,802,402
1,2020-10-16 18:34:18.335489,2,490,2018,0,4,,496,220,872,399
1,2020-10-16 18:34:18.335489,3,509,2074,0,4,,485,227,825,373
1,2020-10-16 18:34:18.356467,1,496,2000,0,4,,467,189,789,401
1,2020-10-16 18:34:18.356467,2,490,2015,0,4,,498,227,867,406
1,2020-10-16 18:34:18.356467,3,508,2078,0,4,,488,228,834,370
1,2020-10-16 18:34:18.395359,1,494,1999,0,4,,464,189,796,398
1,2020-10-16 18:34:18.395359,2,488,2013,0,4,,498,234,866,396
1,2020-10-16 18:34:18.395359,3,510,2078,0,4,,482,227,827,376
1,2020-10-16 18:34:18.460186,1,492,1994,0,4,,459,189,801,405
1,2020-10-16 18:34:18.460186,2,485,2017,0,4,,496,233,879,396
1,2020-10-16 18:34:18.460186,3,511,2079,0,4,,484,216,834,380
1,2020-10-16 18:34:18.494064,1,493,1990,0,4,,460,189,803,407
1,2020-10-16 18:34:18.494064,2,483,2019,0,4,,496,229,865,398
1,2020-10-16 18:34:18.494064,3,512,2078,0,4,,489,228,845,379
1,2020-10-16 18:34:18.528971,1,497,1996,0,4,,463,193,797,399
1,2020-10-16 18:34:18.528971,2,481,2019,0,4,,496,232,874,393
1,2020-10-16 18:34:18.528971,3,512,2077,0,4,,485,233,818,374
1,2020-10-16 18:34:18.598197,1,497,1986,0,4,,457,193,794,427
1,2020-10-16 18:34:18.598197,2,478,2028,0,4,,498,226,878,392
1,2020-10-16 18:34:18.598197,3,514,2075,0,4,,485,237,818,370
1,2020-10-16 18:34:18.625983,1,497,1975,0,4,,462,193,800,426
1,2020-10-16 18:34:18.625983,2,476,2033,0,4,,499,230,885,390
1,2020-10-16 18:34:18.625983,3,514,2074,0,4,,484,243,829,365
1,2020-10-16 18:34:18.659679,1,496,1968,0,4,,462,190,799,431
1,2020-10-16 18:34:18.659679,2,475,2042,0,4,,498,244,869,397
1,2020-10-16 18:34:18.659679,3,515,2075,0,4,,489,254,840,366
1,2020-10-16 18:34:18.708781,1,495,1962,0,4,,462,192,799,420
1,2020-10-16 18:34:18.708781,2,474,2046,0,4,,497,253,876,396
1,2020-10-16 18:34:18.708781,3,515,2073,0,4,,488,251,845,368
1,2020-10-16 18:34:18.741340,1,496,1958,0,4,,460,196,799,425
1,2020-10-16 18:34:18.741340,2,474,2049,0,4,,498,254,868,400
1,2020-10-16 18:34:18.741340,3,515,2072,0,4,,489,242,845,369
1,2020-10-16 18:34:18.802476,1,497,1954,0,4,,461,188,802,410
1,2020-10-16 18:34:18.802476,2,473,2048,0,4,,495,245,864,405
1,2020-10-16 18:34:18.802476,3,516,2072,0,4,,490,217,821,370
1,2020-10-16 18:34:18.835758,1,498,1952,0,4,,461,190,805,391
1,2020-10-16 18:34:18.835758,2,471,2056,0,4,,495,232,867,405
1,2020-10-16 18:34:18.835758,3,516,2068,0,4,,484,226,807,377
1,2020-10-16 18:34:18.897454,1,498,1951,0,4,,464,191,806,384
1,2020-10-16 18:34:18.897454,2,470,2058,0,4,,499,225,867,408
1,2020-10-16 18:34:18.897454,3,516,2068,0,4,,484,226,806,385
1,2020-10-16 18:34:18.929766,1,498,1952,0,4,,465,193,801,384
1,2020-10-16 18:34:18.929766,2,468,2061,0,4,,498,227,861,402
1,2020-10-16 18:34:18.929766,3,517,2067,0,4,,483,223,804,375
1,2020-10-16 18:34:18.989116,1,499,1953,0,4,,464,190,799,382
1,2020-10-16 18:34:18.989116,2,468,2061,0,4,,496,231,870,388
1,2020-10-16 18:34:18.989116,3,517,2071,0,4,,484,226,818,378
1,2020-10-16 18:34:19.023904,1,500,1953,0,4,,462,192,800,383
1,2020-10-16 18:34:19.023904,2,468,2055,0,4,,500,224,901,388
1,2020-10-16 18:34:19.023904,3,517,2072,0,4,,484,225,812,374
1,2020-10-16 18:34:19.054876,1,499,1955,0,4,,458,187,799,386
1,2020-10-16 18:34:19.054876,2,469,2058,0,4,,499,241,879,382
1,2020-10-16 18:34:19.054876,3,517,2072,0,4,,489,237,813,371
1,2020-10-16 18:34:19.114000,1,499,1958,0,4,,456,193,804,387
1,2020-10-16 18:34:19.114000,2,468,2062,0,4,,498,226,870,389
1,2020-10-16 18:34:19.114000,3,516,2079,0,4,,487,234,815,371
1,2020-10-16 18:34:19.177347,1,501,1964,0,4,,460,197,796,375
1,2020-10-16 18:34:19.177347,2,468,2068,0,4,,498,241,863,393
1,2020-10-16 18:34:19.177347,3,516,2080,0,4,,496,224,814,364
1,2020-10-16 18:34:19.212254,1,502,1971,0,4,,459,197,805,380
1,2020-10-16 18:34:19.212254,2,469,2075,0,4,,498,228,868,391
1,2020-10-16 18:34:19.212254,3,515,2080,0,4,,487,224,814,367
1,2020-10-16 18:34:19.231201,1,505,1974,0,4,,466,193,804,380
1,2020-10-16 18:34:19.231201,2,469,2077,0,4,,499,230,854,398
1,2020-10-16 18:34:19.231201,3,514,2083,0,4,,484,227,808,368
1,2020-10-16 18:34:19.285599,1,507,1979,0,4,,457,190,798,379
1,2020-10-16 18:34:19.285599,2,470,2081,0,4,,496,224,868,400
1,2020-10-16 18:34:19.285599,3,513,2082,0,4,,486,224,821,368
1,2020-10-16 18:34:19.322504,1,507,1982,0,4,,459,190,800,378
1,2020-10-16 18:34:19.322504,2,470,2089,0,4,,501,226,858,398
1,2020-10-16 18:34:19.322504,3,511,2082,0,4,,489,234,810,370
1,2020-10-16 18:34:19.394679,1,507,1985,0,4,,457,189,802,378
1,2020-10-16 18:34:19.394679,2,471,2091,0,4,,502,229,860,396
1,2020-10-16 18:34:19.394679,3,509,2085,0,4,,484,222,824,366
1,2020-10-16 18:34:19.414182,1,508,1988,0,4,,458,189,800,380
1,2020-10-16 18:34:19.414182,2,472,2096,0,4,,499,229,867,397
1,2020-10-16 18:34:19.414182,3,510,2082,0,4,,480,224,814,368
1,2020-10-16 18:34:19.449085,1,508,1984,0,4,,459,190,805,374
1,2020-10-16 18:34:19.449085,2,473,2102,0,4,,499,223,878,398
1,2020-10-16 18:34:19.449085,3,511,2081,0,4,,486,225,809,368
1,2020-10-16 18:34:19.489722,1,507,1982,0,4,,461,195,802,378
1,2020-10-16 18:34:19.489722,2,473,2110,0,4,,499,230,876,401
1,2020-10-16 18:34:19.489722,3,513,2085,0,4,,485,217,811,372
1,2020-10-16 18:34:19.555935,1,506,1979,0,4,,462,193,801,381
1,2020-10-16 18:34:19.555935,2,474,2110,0,4,,501,230,869,404
1,2020-10-16 18:34:19.555935,3,513,2093,0,4,,489,227,816,373
1,2020-10-16 18:34:19.585258,1,506,1979,0,4,,463,191,797,374
1,2020-10-16 18:34:19.585258,2,474,2113,0,4,,499,224,905,404
1,2020-10-16 18:34:19.585258,3,513,2100,0,4,,484,216,819,366
1,2020-10-16 18:34:19.646096,1,505,1977,0,4,,464,188,798,373
1,2020-10-16 18:34:19.646096,2,474,2112,0,4,,497,226,880,397
1,2020-10-16 18:34:19.646096,3,512,2104,0,4,,480,226,818,365
1,2020-10-16 18:34:19.737816,1,505,1980,0,4,,461,189,797,384
1,2020-10-16 18:34:19.737816,2,473,2108,0,4,,498,229,877,401
1,2020-10-16 18:34:19.737816,3,513,2100,0,4,,481,221,812,363
1,2020-10-16 18:34:19.755768,1,507,1992,0,4,,460,189,796,380
1,2020-10-16 18:34:19.755768,2,473,2105,0,4,,500,224,896,401
1,2020-10-16 18:34:19.755768,3,514,2091,0,4,,481,229,817,364
1,2020-10-16 18:34:19.786609,1,509,1999,0,4,,466,187,801,378
1,2020-10-16 18:34:19.786609,2,472,2101,0,4,,496,226,865,407
1,2020-10-16 18:34:19.786609,3,514,2081,0,4,,484,226,812,367
1,2020-10-16 18:34:19.830934,1,510,2004,0,4,,462,189,802,380
1,2020-10-16 18:34:19.830934,2,472,2099,0,4,,495,225,857,402
1,2020-10-16 18:34:19.830934,3,515,2075,0,4,,480,229,812,363
1,2020-10-16 18:34:19.862421,1,512,2008,0,4,,457,191,797,377
1,2020-10-16 18:34:19.862421,2,474,2103,0,4,,497,224,848,407
1,2020-10-16 18:34:19.862421,3,515,2072,0,4,,484,231,803,371
1,2020-10-16 18:34:19.896751,1,513,2011,0,4,,461,194,799,381
1,2020-10-16 18:34:19.896751,2,473,2115,0,4,,496,224,866,404
1,2020-10-16 18:34:19.896751,3,515,2070,0,4,,484,226,810,367
1,2020-10-16 18:34:19.955878,1,514,2013,0,4,,461,191,801,376
1,2020-10-16 18:34:19.955878,2,476,2122,0,4,,501,220,896,402
1,2020-10-16 18:34:19.955878,3,516,2069,0,4,,484,225,814,371
1,2020-10-16 18:34:19.990773,1,514,2016,0,4,,461,192,798,380
1,2020-10-16 18:34:19.990773,2,477,2123,0,4,,497,230,871,401
1,2020-10-16 18:34:19.990773,3,516,2069,0,4,,484,224,809,369
1,2020-10-16 18:34:20.022656,1,516,2019,0,4,,463,192,796,374
1,2020-10-16 18:34:20.022656,2,477,2120,0,4,,496,224,868,402
1,2020-10-16 18:34:20.022656,3,518,2071,0,4,,483,219,809,371
1,2020-10-16 18:34:20.082419,1,517,2022,0,4,,462,191,800,379
1,2020-10-16 18:34:20.082419,2,478,2120,0,4,,498,226,893,406
1,2020-10-16 18:34:20.082419,3,518,2071,0,4,,485,221,806,359
1,2020-10-16 18:34:20.116642,1,517,2024,0,4,,462,188,798,378
1,2020-10-16 18:34:20.116642,2,478,2113,0,4,,499,225,855,402
1,2020-10-16 18:34:20.116642,3,519,2070,0,4,,483,222,802,371
1,2020-10-16 18:34:20.177210,1,518,2026,0,4,,458,189,801,372
1,2020-10-16 18:34:20.177210,2,477,2111,0,4,,496,224,848,407
1,2020-10-16 18:34:20.177210,3,519,2072,0,4,,486,226,805,363
1,2020-10-16 18:34:20.212874,1,519,2027,0,4,,458,190,795,378
1,2020-10-16 18:34:20.212874,2,477,2107,0,4,,499,227,854,403
1,2020-10-16 18:34:20.212874,3,519,2070,0,4,,488,229,805,367
1,2020-10-16 18:34:20.271630,1,519,2029,0,3,,,187,799,376
1,2020-10-16 18:34:20.271630,2,478,2105,0,3,,,226,852,404
1,2020-10-16 18:34:20.271630,3,519,2074,0,3,,,221,802,367
1,2020-10-16 18:34:20.332467,1,520,2029,0,4,,459,190,803,379
1,2020-10-16 18:34:20.332467,2,477,2105,0,4,,493,228,844,398
1,2020-10-16 18:34:20.332467,3,519,2073,0,4,,484,228,802,372
1,2020-10-16 18:34:20.353410,1,520,2032,0,4,,462,193,800,377
1,2020-10-16 18:34:20.353410,2,476,2107,0,4,,493,228,843,406
1,2020-10-16 18:34:20.353410,3,520,2072,0,4,,484,227,802,366
1,2020-10-16 18:34:20.389319,1,520,2033,0,4,,459,189,799,382
1,2020-10-16 18:34:20.389319,2,475,2108,0,4,,494,225,850,405
1,2020-10-16 18:34:20.389319,3,520,2070,0,4,,483,225,799,362
1,2020-10-16 18:34:20.455140,1,520,2033,0,4,,461,190,800,378
1,2020-10-16 18:34:20.455140,2,474,2105,0,4,,497,224,889,404
1,2020-10-16 18:34:20.455140,3,519,2069,0,4,,483,226,801,368
1,2020-10-16 18:34:20.488051,1,521,2034,0,4,,463,188,797,374
1,2020-10-16 18:34:20.488051,2,471,2113,0,4,,497,222,901,404
1,2020-10-16 18:34:20.488051,3,519,2071,0,4,,484,222,799,367
1,2020-10-16 18:34:20.531934,1,522,2035,0,4,,461,189,794,378
1,2020-10-16 18:34:20.531934,2,471,2115,0,4,,497,227,854,401
1,2020-10-16 18:34:20.531934,3,520,2073,0,4,,483,228,797,370
1,2020-10-16 18:34:20.592290,1,522,2033,0,4,,459,189,795,379
1,2020-10-16 18:34:20.592290,2,470,2115,0,4,,497,221,845,403
1,2020-10-16 18:34:20.592290,3,521,2074,0,4,,484,220,804,369
1,2020-10-16 18:34:20.623282,1,522,2032,0,4,,462,188,794,378
1,2020-10-16 18:34:20.623282,2,469,2119,0,4,,499,224,844,400
1,2020-10-16 18:34:20.623282,3,521,2076,0,4,,486,225,809,371
1,2020-10-16 18:34:20.641240,1,522,2033,0,4,,461,191,800,377
1,2020-10-16 18:34:20.641240,2,469,2113,0,4,,497,227,850,405
1,2020-10-16 18:34:20.641240,3,521,2075,0,4,,487,222,810,364
1,2020-10-16 18:34:20.685609,1,522,2033,0,4,,462,188,794,381
1,2020-10-16 18:34:20.685609,2,470,2107,0,4,,499,224,924,397
1,2020-10-16 18:34:20.685609,3,522,2075,0,4,,483,222,838,371
1,2020-10-16 18:34:20.777016,1,522,2033,0,4,,459,189,795,378
1,2020-10-16 18:34:20.777016,2,471,2099,0,4,,498,222,926,400
1,2020-10-16 18:34:20.777016,3,522,2071,0,4,,486,223,843,364
1,2020-10-16 18:34:20.793009,1,522,2032,0,4,,461,192,802,380
1,2020-10-16 18:34:20.793009,2,471,2097,0,4,,499,231,906,404
1,2020-10-16 18:34:20.793009,3,523,2071,0,4,,485,227,878,370
1,2020-10-16 18:34:20.825918,1,522,2034,0,4,,458,190,796,379
1,2020-10-16 18:34:20.825918,2,469,2104,0,4,,499,227,908,408
1,2020-10-16 18:34:20.825918,3,522,2070,0,4,,484,227,867,369
1,2020-10-16 18:34:20.887721,1,522,2033,0,4,,459,191,801,377
1,2020-10-16 18:34:20.887721,2,469,2104,0,4,,500,227,934,400
1,2020-10-16 18:34:20.887721,3,522,2069,0,4,,483,222,839,368
1,2020-10-16 18:34:20.920693,1,523,2033,0,4,,459,188,795,379
1,2020-10-16 18:34:20.920693,2,470,2103,0,4,,497,225,873,402
1,2020-10-16 18:34:20.920693,3,522,2067,0,4,,484,225,845,363
1,2020-10-16 18:34:20.954602,1,523,2033,0,4,,463,189,795,380
1,2020-10-16 18:34:20.954602,2,468,2107,0,4,,499,226,873,400
1,2020-10-16 18:34:20.954602,3,523,2068,0,4,,485,226,866,360
1,2020-10-16 18:34:20.989536,1,523,2033,0,4,,462,190,787,376
1,2020-10-16 18:34:20.989536,2,469,2102,0,4,,498,224,879,400
1,2020-10-16 18:34:20.989536,3,524,2065,0,4,,483,222,847,365
1,2020-10-16 18:34:21.063422,1,523,2035,0,4,,458,190,787,378
1,2020-10-16 18:34:21.063422,2,471,2094,0,4,,498,231,871,401
1,2020-10-16 18:34:21.063422,3,525,2065,0,4,,485,225,869,362
1,2020-10-16 18:34:21.108168,1,524,2034,0,4,,459,191,795,381
1,2020-10-16 18:34:21.108168,2,472,2091,0,4,,497,226,881,401
1,2020-10-16 18:34:21.108168,3,525,2065,0,4,,484,225,862,369
1,2020-10-16 18:34:21.127655,1,524,2035,0,4,,459,189,793,381
1,2020-10-16 18:34:21.127655,2,472,2087,0,4,,495,222,885,400
1,2020-10-16 18:34:21.127655,3,525,2063,0,4,,483,223,872,363
1,2020-10-16 18:34:21.204006,1,523,2035,0,4,,459,190,793,374
1,2020-10-16 18:34:21.204006,2,475,2083,0,4,,497,228,882,400
1,2020-10-16 18:34:21.204006,3,525,2060,0,4,,490,224,871,370
1,2020-10-16 18:34:21.250914,1,523,2035,0,4,,461,188,785,378
1,2020-10-16 18:34:21.250914,2,476,2078,0,4,,498,224,889,398
1,2020-10-16 18:34:21.250914,3,526,2060,0,4,,482,224,872,372
1,2020-10-16 18:34:21.286820,1,523,2034,0,4,,466,189,786,378
1,2020-10-16 18:34:21.286820,2,476,2075,0,4,,499,222,908,401
1,2020-10-16 18:34:21.286820,3,527,2060,0,4,,482,222,876,366
1,2020-10-16 18:34:21.345401,1,523,2034,0,4,,464,191,782,380
1,2020-10-16 18:34:21.345401,2,473,2084,0,4,,498,224,913,402
1,2020-10-16 18:34:21.345401,3,527,2059,0,4,,488,221,870,362
1,2020-10-16 18:34:21.389313,1,523,2035,0,4,,457,187,802,380
1,2020-10-16 18:34:21.389313,2,471,2094,0,4,,495,224,913,405
1,2020-10-16 18:34:21.389313,3,528,2057,0,4,,483,219,874,367
1,2020-10-16 18:34:21.407746,1,524,2034,0,4,,457,189,812,379
1,2020-10-16 18:34:21.407746,2,472,2091,0,4,,494,226,906,401
1,2020-10-16 18:34:21.407746,3,528,2055,0,4,,484,224,876,366
1,2020-10-16 18:34:21.453079,1,524,2033,0,4,,460,186,815,380
1,2020-10-16 18:34:21.453079,2,473,2085,0,4,,495,225,885,401
1,2020-10-16 18:34:21.453079,3,527,2055,0,4,,485,224,873,372
1,2020-10-16 18:34:21.534427,1,524,2032,0,4,,460,189,815,382
1,2020-10-16 18:34:21.534427,2,475,2081,0,4,,499,228,917,402
1,2020-10-16 18:34:21.534427,3,526,2056,0,4,,484,224,817,368
1,2020-10-16 18:34:21.551857,1,524,2033,0,4,,468,188,813,379
1,2020-10-16 18:34:21.551857,2,476,2078,0,4,,499,225,914,403
1,2020-10-16 18:34:21.551857,3,526,2059,0,4,,484,224,878,367
1,2020-10-16 18:34:21.608719,1,524,2031,0,4,,468,190,814,381
1,2020-10-16 18:34:21.608719,2,472,2097,0,4,,498,226,911,403
1,2020-10-16 18:34:21.608719,3,523,2066,0,4,,482,226,854,370
1,2020-10-16 18:34:21.627159,1,525,2031,0,4,,462,189,824,378
1,2020-10-16 18:34:21.627159,2,469,2113,0,4,,496,227,913,401
1,2020-10-16 18:34:21.627159,3,521,2076,0,4,,484,226,845,368
1,2020-10-16 18:34:21.687321,1,524,2031,0,4,,462,189,825,375
1,2020-10-16 18:34:21.687321,2,467,2120,0,4,,497,227,883,401
1,2020-10-16 18:34:21.687321,3,517,2092,0,4,,484,224,847,371
1,2020-10-16 18:34:21.733846,1,524,2031,0,4,,461,189,817,379
1,2020-10-16 18:34:21.733846,2,464,2125,0,4,,497,227,893,398
1,2020-10-16 18:34:21.733846,3,514,2103,0,4,,482,225,870,367
1,2020-10-16 18:34:21.765964,1,524,2032,0,4,,462,191,811,377
1,2020-10-16 18:34:21.765964,2,462,2138,0,4,,499,227,895,401
1,2020-10-16 18:34:21.765964,3,513,2104,0,4,,484,224,868,370
1,2020-10-16 18:34:21.786659,1,524,2031,0,4,,459,189,816,377
1,2020-10-16 18:34:21.786659,2,463,2133,0,4,,496,223,912,405
1,2020-10-16 18:34:21.786659,3,513,2108,0,4,,485,223,881,367
1,2020-10-16 18:34:21.826988,1,524,2031,0,4,,459,190,816,379
1,2020-10-16 18:34:21.826988,2,465,2129,0,4,,496,223,913,403
1,2020-10-16 18:34:21.826988,3,512,2119,0,4,,485,227,876,362
1,2020-10-16 18:34:21.876367,1,525,2029,0,4,,463,189,828,379
1,2020-10-16 18:34:21.876367,2,465,2127,0,4,,498,226,876,399
1,2020-10-16 18:34:21.876367,3,512,2120,0,4,,486,226,878,369
1,2020-10-16 18:34:21.922413,1,527,2034,0,4,,459,190,833,378
1,2020-10-16 18:34:21.922413,2,466,2123,0,4,,500,227,884,403
1,2020-10-16 18:34:21.922413,3,511,2129,0,4,,487,223,878,362
1,2020-10-16 18:34:21.999636,1,527,2032,0,4,,463,185,832,376
1,2020-10-16 18:34:21.999636,2,466,2122,0,4,,499,227,875,401
1,2020-10-16 18:34:21.999636,3,509,2132,0,4,,485,224,847,371
1,2020-10-16 18:34:22.020578,1,527,2031,0,4,,458,190,824,377
1,2020-10-16 18:34:22.020578,2,466,2123,0,4,,498,222,880,405
1,2020-10-16 18:34:22.020578,3,505,2126,0,4,,486,223,843,364
1,2020-10-16 18:34:22.110338,1,527,2031,0,4,,459,190,821,378
1,2020-10-16 18:34:22.110338,2,466,2123,0,4,,498,221,879,402
1,2020-10-16 18:34:22.110338,3,503,2132,0,4,,486,226,816,366
1,2020-10-16 18:34:22.131282,1,528,2029,0,4,,461,189,816,374
1,2020-10-16 18:34:22.131282,2,466,2126,0,4,,498,223,907,403
1,2020-10-16 18:34:22.131282,3,502,2136,0,4,,485,225,818,370
1,2020-10-16 18:34:22.205084,1,529,2027,0,4,,460,189,806,376
1,2020-10-16 18:34:22.205084,2,465,2132,0,4,,496,225,887,401
1,2020-10-16 18:34:22.205084,3,501,2142,0,4,,485,224,819,371
1,2020-10-16 18:34:22.226064,1,529,2024,0,4,,463,187,796,377
1,2020-10-16 18:34:22.226064,2,463,2138,0,4,,499,224,877,400
1,2020-10-16 18:34:22.226064,3,502,2147,0,4,,484,226,842,370
1,2020-10-16 18:34:22.280731,1,528,2026,0,4,,466,188,806,376
1,2020-10-16 18:34:22.280731,2,462,2142,0,4,,497,225,874,402
1,2020-10-16 18:34:22.280731,3,501,2150,0,4,,482,227,870,362
1,2020-10-16 18:34:22.298682,1,526,2030,0,4,,461,189,803,380
1,2020-10-16 18:34:22.298682,2,461,2145,0,4,,496,225,880,404
1,2020-10-16 18:34:22.298682,3,501,2154,0,4,,485,225,870,369
1,2020-10-16 18:34:22.330598,1,523,2033,0,4,,460,191,790,379
1,2020-10-16 18:34:22.330598,2,462,2142,0,4,,498,228,880,401
1,2020-10-16 18:34:22.330598,3,500,2155,0,4,,486,223,871,372
1,2020-10-16 18:34:22.386452,1,522,2038,0,4,,466,188,791,378
1,2020-10-16 18:34:22.386452,2,461,2148,0,4,,499,226,883,401
1,2020-10-16 18:34:22.386452,3,503,2142,0,4,,486,221,863,368
1,2020-10-16 18:34:22.418366,1,520,2040,0,4,,464,187,792,378
1,2020-10-16 18:34:22.418366,2,460,2151,0,4,,495,228,878,403
1,2020-10-16 18:34:22.418366,3,502,2147,0,4,,487,224,858,360
1,2020-10-16 18:34:22.481489,1,519,2041,0,4,,460,187,814,380
1,2020-10-16 18:34:22.481489,2,459,2154,0,4,,497,226,882,401
1,2020-10-16 18:34:22.481489,3,502,2145,0,4,,487,227,863,363
1,2020-10-16 18:34:22.514586,1,517,2046,0,4,,463,190,805,377
1,2020-10-16 18:34:22.514586,2,458,2157,0,4,,498,226,881,401
1,2020-10-16 18:34:22.514586,3,503,2141,0,4,,484,222,863,371
1,2020-10-16 18:34:22.546979,1,516,2050,0,4,,463,189,798,377
1,2020-10-16 18:34:22.546979,2,460,2151,0,4,,494,226,871,400
1,2020-10-16 18:34:22.546979,3,503,2137,0,4,,485,227,849,364
1,2020-10-16 18:34:22.621493,1,515,2051,0,4,,464,188,798,380
1,2020-10-16 18:34:22.621493,2,461,2150,0,4,,497,223,875,402
1,2020-10-16 18:34:22.621493,3,503,2142,0,4,,485,222,842,370
1,2020-10-16 18:34:22.675553,1,515,2051,0,4,,461,189,800,378
1,2020-10-16 18:34:22.675553,2,461,2149,0,4,,495,230,876,400
1,2020-10-16 18:34:22.675553,3,502,2144,0,4,,487,225,817,368
1,2020-10-16 18:34:22.692483,1,515,2052,0,4,,460,189,793,378
1,2020-10-16 18:34:22.692483,2,460,2151,0,4,,498,224,878,400
1,2020-10-16 18:34:22.692483,3,501,2150,0,4,,484,227,815,371
1,2020-10-16 18:34:22.722123,1,515,2054,0,4,,458,189,800,373
1,2020-10-16 18:34:22.722123,2,459,2154,0,4,,499,224,870,401
1,2020-10-16 18:34:22.722123,3,502,2155,0,4,,483,222,811,364
1,2020-10-16 18:34:22.788634,1,513,2056,0,4,,462,186,802,380
1,2020-10-16 18:34:22.788634,2,461,2147,0,4,,492,231,841,402
1,2020-10-16 18:34:22.788634,3,501,2158,0,4,,484,223,808,367
1,2020-10-16 18:34:22.819714,1,511,2060,0,4,,460,186,801,381
1,2020-10-16 18:34:22.819714,2,461,2143,0,4,,499,222,848,400
1,2020-10-16 18:34:22.819714,3,501,2162,0,4,,483,226,818,362
1,2020-10-16 18:34:22.881391,1,510,2063,0,4,,460,190,794,377
1,2020-10-16 18:34:22.881391,2,463,2137,0,4,,499,223,872,402
1,2020-10-16 18:34:22.881391,3,502,2155,0,4,,482,223,813,362
1,2020-10-16 18:34:22.914630,1,510,2064,0,4,,461,188,801,379
1,2020-10-16 18:34:22.914630,2,463,2133,0,4,,497,226,876,407
1,2020-10-16 18:34:22.914630,3,503,2150,0,4,,484,226,821,365
1,2020-10-16 18:34:22.977665,1,510,2064,0,4,,462,191,798,378
1,2020-10-16 18:34:22.977665,2,463,2129,0,4,,499,229,869,402
1,2020-10-16 18:34:22.977665,3,506,2138,0,4,,484,222,827,365
1,2020-10-16 18:34:22.996582,1,511,2063,0,4,,463,188,798,378
1,2020-10-16 18:34:22.996582,2,462,2134,0,4,,495,225,870,402
1,2020-10-16 18:34:22.996582,3,508,2127,0,4,,485,228,812,363
1,2020-10-16 18:34:23.058091,1,512,2060,0,4,,457,189,793,381
1,2020-10-16 18:34:23.058091,2,463,2133,0,4,,497,221,874,401
1,2020-10-16 18:34:23.058091,3,509,2118,0,4,,481,221,811,366
1,2020-10-16 18:34:23.091966,1,515,2056,0,4,,462,190,801,379
1,2020-10-16 18:34:23.091966,2,464,2130,0,4,,495,224,866,399
1,2020-10-16 18:34:23.091966,3,509,2117,0,4,,485,227,817,365
1,2020-10-16 18:34:23.136881,1,515,2054,0,4,,462,188,797,380
1,2020-10-16 18:34:23.136881,2,464,2126,0,4,,497,223,878,401
1,2020-10-16 18:34:23.136881,3,509,2127,0,4,,485,221,816,364
1,2020-10-16 18:34:23.171752,1,516,2051,0,4,,462,190,797,378
1,2020-10-16 18:34:23.171752,2,464,2119,0,4,,498,225,872,401
1,2020-10-16 18:34:23.171752,3,507,2132,0,4,,486,226,818,362
1,2020-10-16 18:34:23.232624,1,518,2046,0,4,,466,185,802,378
1,2020-10-16 18:34:23.232624,2,464,2119,0,4,,496,227,872,402
1,2020-10-16 18:34:23.232624,3,505,2136,0,4,,487,225,820,363
1,2020-10-16 18:34:23.252537,1,520,2042,0,4,,462,190,802,378
1,2020-10-16 18:34:23.252537,2,465,2120,0,4,,499,226,872,402
1,2020-10-16 18:34:23.252537,3,504,2138,0,4,,483,224,837,364
